date;CF Index;DM Index;EO Index;ES Index;FA Index;FFB Index;FFD Index;FT Index;GX Index;HC Index;HI Index;HWA Index;HWB Index;IB Index;IFB Index;IFD Index;KM Index;MES Index;MX Index;NH Index;NI Index;NK Index;NO Index;NQ Index;PT Index;RTY Index;SM Index;ST Index;TP Index;UX Index;VG Index;XB Index;XP Index;Z  Index
2011-12-08;96.5963345679;118.3197465758;226.5666832847;105.2149208404;155.7638569463;;;3.7364306769;232.9822854174;36.4051949595;51.4205780334;;;;9.6216462867;;0.1739621901;103.4218812592;4.5315528659;0.672400707;0.0739581533;0.1680962648;0.4355266754;72.9375543566;111.6724088739;;;60.5834221135;0.0822890852;;76.9005356587;39.1238916672;73.5003718496;300.3450571237
2011-12-09;99.2757491816;120.2700720688;230.6466120254;107.1515223365;159.5406044302;;;3.6908846719;237.5363801644;35.323780537;49.937240957;;;;9.522254574;;0.1698795605;105.4279091285;4.4784653856;0.6870677501;0.069156544;0.1629015592;0.4224591191;74.1104917256;112.8239706593;;;63.4084366228;0.0783356511;;79.0561074053;39.8115007215;70.814374212;302.4607726872
2011-12-12;96.5765248714;118.3098964471;224.924284184;105.151076835;156.6990515613;;;3.7247532422;229.7265561069;35.163310528;49.7905060869;;;;9.4394021028;;0.1725422146;101.7613359674;4.5179418899;0.6743433075;0.0721905274;0.1666034785;0.4317714926;73.2168251587;110.8711754158;;;60.4250634758;0.0817869025;;76.3719432731;39.1066785411;72.8258110933;297.7318288828
2011-12-13;96.2151523752;117.8343982448;225.8610442477;104.3812092804;153.4878575505;;;3.6964670673;228.6017549355;34.852875844;49.6571278929;;;;9.2374135592;;0.1691020901;100.5240144325;4.4849721101;0.6686202507;0.0705945146;0.1640134666;0.4252561809;72.481620191;109.4356357673;;;59.9953864965;0.0803085548;;75.7465872299;39.2188525841;70.6737909859;300.0093193225
2011-12-14;92.948084643;116.5168719761;220.4202291628;103.1836375288;150.8900376766;;;3.7118308464;225.2871475504;34.5667875181;49.1741809115;;;;9.1300057233;;0.1685150926;99.1640754482;4.5028798129;0.6584810969;0.0686859195;0.162169853;0.4206184735;71.2349682891;106.6860188499;;;57.7927372385;0.0788353173;;73.9207516418;38.5757096353;70.5343367781;294.6686871223
2011-12-15;93.6496001905;117.1112447289;222.5237184536;103.6541121455;152.2611092767;;;3.6106438585;227.7574155467;33.8310495258;48.3795021822;;;;8.9143701444;;0.1652763341;99.6991334092;4.384938355;0.6565768362;0.0642251066;0.1573684665;0.4085403322;71.0671497639;106.3349402901;;;58.8581895362;0.0721946964;;74.6615912188;38.3905887051;69.1915174831;296.3075356544
2011-12-16;92.7979924424;116.6753713769;222.1582525322;103.589956516;153.5600192137;;;3.6222930051;226.3175488112;34.6298597588;49.1798227702;;;;9.0302936783;;0.1668281727;100.178456166;4.398516359;0.6502072465;0.0659836577;0.1584803285;0.4113372798;71.370821381;107.7393900809;;;58.4838467486;0.071454286;;73.6439109894;38.2353206096;69.6984233109;295.7843318623
2011-12-19;93.0267794364;115.9324054358;221.8746112413;102.5634664431;150.8900376766;;;3.5353599049;224.481667226;34.1522328674;48.6705667548;;;;9.0146693335;;0.1628135795;97.6480778918;4.2971889374;0.6406810568;0.0634333135;0.1547850588;0.4020416337;70.723521355;106.1816293203;;;58.3237584014;0.0685013843;;73.6048534369;37.6306717966;67.263582438;293.8406280661
2011-12-20;95.7262048973;119.1816431512;228.3638347475;105.728477501;156.211960335;;;3.5543532604;231.5566224703;34.0231973084;48.4305261069;;;;9.0097280951;;0.1635727691;101.5272481095;4.3193271993;0.6636027309;0.0631137004;0.1558964917;0.4048375019;72.4576461159;108.7025285836;;;60.6349242791;0.0692415089;;75.8865464597;38.831632547;67.0363291574;296.6610566733
2011-12-21;94.8909742213;119.1122996634;227.4704736064;105.7498627109;156.6810111455;;;3.7400520095;229.5368094108;34.7932577858;49.5293087367;;;;8.8944252592;;0.1681559338;102.1626294382;4.5357738163;0.6629678959;0.0667784095;0.1599597244;0.4150587784;71.5706053396;109.0120223932;;;59.7792836218;0.0729312159;;75.2602817032;38.5940602638;69.0814057371;294.826606558
2011-12-22;96.2028469786;119.8948904546;230.8859330219;106.8405084132;158.1422848246;;;3.7369836128;231.9597381343;34.9465552622;49.5853081701;;;;8.9199650583;;0.1680972325;103.1881571969;4.5321973566;0.6667715395;0.0645508596;0.1573776736;0.4085634933;72.2658535157;111.0363299469;;;60.9573223736;0.0704748767;;76.3968654817;39.0960762901;68.2818363338;298.5265323504
2011-12-23;97.2176028979;121.0241986849;233.2397138112;107.8028428565;158.8819418721;;;3.8303398719;232.9990043011;35.5284860822;50.0387126611;;;;8.9141980069;;0.1699558723;103.7455092397;4.6410114792;0.6737431003;0.0688457485;;;72.8332399582;111.5934396065;;;61.1443790088;;;77.0227462623;39.3773997417;69.6553679693;301.4374545862
2011-12-26;;;;;;;;3.827882966;;;;;;;8.8613464683;;0.1691332077;;4.6381477606;;0.0669322539;0.1603350277;0.4160028737;;;;;;0.0724442359;;;39.373891968;;
2011-12-27;97.2832015564;121.04401111;234.5409407964;107.8028428565;159.3690330984;;;3.8162215196;233.8200595175;;;;;;8.7738235614;;0.1674346027;102.8537459712;4.62455542;0.6616610917;0.0667726526;0.1603350277;0.4160028737;73.0250325584;;;;60.3946606055;0.0726906271;;77.2579195257;39.5382412236;;301.4374545862
2011-12-28;96.1619306564;119.6769537785;232.4054119281;106.4555746359;156.8253344719;;;3.7971943212;229.216402217;34.862513624;49.6143843248;;;;8.7548348432;;0.167140949;101.1148075978;4.6023777116;0.652134902;0.0658162735;0.1592264468;0.4132141798;72.2258967239;109.0574938799;;;59.7844293187;0.070722026;;76.0150854051;38.45192583;67.8032554243;301.4870942015
2011-12-29;98.107147265;121.0241986849;235.3797241745;107.5676055482;158.8819418721;;;3.8100926513;230.9583010843;34.8590261845;49.2994132256;;;;8.7556606746;;0.1673176934;102.3521291328;4.6174117381;0.6616880572;0.0651768827;0.1581147279;0.4104175921;72.7932831664;110.5928590929;;;60.4196185674;0.0714623411;;76.9061645676;38.4407358271;66.919415936;303.0674501319
2011-12-30;99.2639486797;120.3604824443;237.4400635147;107.1399013511;158.2685677352;;;3.7886124569;233.5646064591;34.9357824368;49.6866183464;;;;8.8806953118;;;102.719981481;4.5923748683;0.6565400508;0.0672765152;0.1603612904;0.4160689389;72.7053782246;112.4014399317;;;61.324068547;0.0747037381;;78.0743813639;;66.457062169;304.4386281885
2012-01-02;101.11290606;;240.2551270794;;;;;3.7309665366;240.436953233;;;;;;;;0.1676993144;;4.5251839771;;0.0661460908;;;;;;;63.1777079942;;;80.0513234832;39.3820248944;;304.4386281885
2012-01-03;101.8173900146;122.2228504031;241.270699213;108.8079477195;159.6576797511;;;3.7935928216;244.4181099015;35.7976900067;50.6320910879;;;;;;0.1722694166;105.6850943485;4.5981798783;0.6765327613;0.070516525;;;74.0319437099;115.8935143575;;;64.2744176851;;;81.0693936882;40.447205141;67.9784730478;310.2836977108
2012-01-04;100.1810534199;122.4011622289;238.7398869205;108.8934885589;159.495316009;;;3.8089571084;242.4199686559;35.4766390794;50.5279234738;;;;8.7297184579;;0.1712059035;104.9605366929;4.6160881727;0.6713726798;0.0693833018;0.1633637332;0.4236217422;74.4395029855;115.7590568061;;;62.555045884;0.0812017381;;79.5979738914;40.455076619;70.5701340179;309.2318993992
2012-01-05;98.751867709;122.1535069153;236.5499607939;108.8934885589;159.7659222458;;;3.8378448307;241.7728764925;35.5359828034;50.62678097;;;;8.6352255745;;0.171323682;104.5258020995;4.6497591037;0.667520689;0.06825537;0.1622430744;0.4208026657;74.7831313944;115.8035862958;;;59.6186009886;0.0784654208;;78.2546880654;39.8019253776;69.848129059;307.0213658244
2012-01-06;98.3050477638;121.9355702392;235.7586034596;109.0004146081;160.4334176301;;;3.816290677;239.9996285954;35.134529627;50.2019499786;;;;8.6352255745;;0.1692808879;103.2327453603;4.6246360285;0.648905148;0.0650331254;0.1581345248;0.4104673924;75.19069067;115.0710020535;;;58.9411887456;0.0757294583;;77.4156166439;39.8251942098;68.2626636704;307.8865775818
2012-01-09;98.1132070829;122.2129441905;236.392834598;109.1073406574;161.0287513512;;;3.7996763882;238.7112101359;35.8572849372;50.9261728654;;;;8.9131003336;;0.1675604508;104.2025379147;4.6052707575;0.648905148;0.0630932378;;;75.0148807864;115.6025449114;;;57.6100147925;;;77.0335305865;40.1960327166;68.0320956218;306.3749181301
2012-01-10;100.7595074708;122.7379734555;239.3753629187;110.0055194711;163.1936012461;;;3.8647374872;244.2731601043;36.464583754;51.1585826713;;;;9.258959525;;0.1703471944;106.5099753718;4.6811046273;0.6611523618;0.0661671265;0.1592597078;0.4132978495;75.5503017955;117.187066066;;;59.809594256;0.0769782601;;79.4100896647;40.7278785905;69.4879439968;310.9964754186
2012-01-11;100.5365895132;122.7181610304;236.0984626162;110.1979863598;163.9152178778;;;3.8722025997;243.3982104278;36.8380232017;51.5886577713;;;;9.2581330925;;0.1696737027;106.7440632297;4.689805808;0.6617958627;0.0664901468;0.1596341348;0.4142397406;75.6621808124;116.9198367861;;;60.0435666953;0.0772275983;;78.8773110501;40.8544314113;70.8503474826;308.459039146
2012-01-12;100.4080932586;122.9658163441;235.0193452006;110.4973792977;164.1317028673;;;3.8759327885;244.8692192841;36.9741454068;51.4470711407;;;;9.2548264209;;0.1705233645;107.1899448639;4.6941536387;0.6572819678;0.0648716784;0.1577580971;0.4095204685;76.0297832962;117.5657674206;;;61.7481530711;0.0739794448;;79.3763627782;40.7485411423;70.3563653039;308.459039146
2012-01-13;100.2968099995;122.7379734555;234.3864143952;110.2621419893;163.5724499777;;;3.8572824676;242.9279519898;37.4138965321;51.871803693;;;;9.0975778418;;0.1721188981;106.2758875138;4.6724152108;0.6637119602;0.0684221331;0.1622477201;0.4208143525;75.8699561293;116.9665558463;;;60.6580030678;0.0784640349;;78.8444241109;40.1344446916;71.1681677798;306.8159983607
2012-01-16;101.1716616929;;237.6319774774;;;;;3.8150816648;246.5018578775;36.8310592895;51.1933088532;;;;8.9015737922;;0.1704441155;106.2758875138;4.6232268289;;0.0646972293;0.1577422947;0.4094807169;;116.4753363593;;;61.8786070405;0.0729635769;;79.9849226441;40.7747128427;69.6542320411;308.4881442611
2012-01-17;102.6104668;123.0351598319;239.3425140802;110.2835271992;163.6626520567;;;3.8988822192;250.4451992231;38.352874919;52.9725376076;;;;9.3855345127;;0.1737917791;108.4384134397;4.7209030199;0.6656452273;0.0674468347;0.1611169645;0.417969877;76.3893944218;116.6994985658;;;62.2440273414;0.0772083972;;81.1693894221;41.220886216;71.3538060644;310.1879802107
2012-01-18;102.4656825882;123.8672816859;239.3024843049;111.3955581114;166.0259465253;;;3.8945290244;251.6631337095;38.1328464053;52.7373019811;;;;9.2167446625;;0.1734054319;111.1359973267;4.7158290262;0.6798262117;0.0700353725;0.1641174523;0.4255177625;77.3723314982;117.8431768854;;;62.0601696043;0.0782074386;;81.0924922407;42.0250965919;71.529454946;310.2868551369
2012-01-19;104.4883413601;124.6894973273;243.2080936259;112.1012700365;167.6135031149;;;;253.9947020965;39.0652040743;53.7181898398;;;;9.4086743841;;0.1755831594;111.9831724317;;0.6965246693;0.0734204853;0.1678544359;0.434918342;77.5241673068;118.4064705174;;;64.0416010296;0.081442527;;82.832803188;42.0746347631;71.676251816;312.8188028146
2012-01-20;104.3261897705;125.3532135679;243.2080936259;112.1226552463;167.5774222834;;;;253.8362986089;39.2153919398;54.3063167871;;;;9.5224502349;;0.1783953174;111.9831724317;;0.704226653;0.0764812206;0.1715889966;0.4443128266;77.8278389239;118.6978813859;;;64.1474986926;0.0874111256;;82.5615211873;42.4698642429;72.3245144609;312.0466035673
2012-01-23;104.8829675464;125.3135887177;245.2862470443;112.1440404562;167.5774222834;;;;254.7761395818;;;;;;;;;112.8972297818;;0.706797648;0.0769651849;0.1723369756;0.4461944074;77.8358302823;120.5047187384;;;65.430861314;0.0891544535;;83.031183757;42.4892493798;71.5216133774;314.5236187696
2012-01-24;104.2964203502;125.0758396166;243.6645679851;112.1868108759;168.3170793308;;;;253.9405302249;;;;;;;;;113.2204939666;;0.7093454839;0.077604658;0.1730782169;0.4480590391;77.9157438657;118.502964427;;;65.537267194;0.0896480604;;82.6807187181;42.5225495719;71.5216133774;312.8231073747
2012-01-25;103.9870207081;125.6900247945;242.4084444438;112.9352932206;169.940716752;;;;254.0797233507;;;;;;;;0.1798116862;114.4801095833;;0.7163063494;0.0799870469;0.1760238505;0.4554689359;78.6509488335;120.4122966412;;;65.2713959424;0.0938163632;;82.4082817897;;72.9094526341;311.4478702286
2012-01-26;105.6385344606;125.6503999443;245.1206998595;112.5075890236;168.8402513887;;;;259.0205750712;39.9382442432;54.9559221177;;;;;;0.1800839236;113.8447282545;;0.7150258402;0.079665656;0.175278774;0.4535946566;78.4191994415;119.2296279624;;;66.7813905467;0.0925759612;;84.0266143805;42.8876755722;73.269578504;315.3765746439
2012-01-27;104.2540041352;124.956965066;242.4138038177;112.2723517153;169.6340296835;;;;258.2557531541;40.2037008692;55.4345490045;;;;;;0.1802047661;114.6138740735;;0.7105101805;0.0790180155;0.1745280655;0.4517062097;78.5150957416;119.3885471924;;;65.8933305645;0.0915761386;;83.2781372822;42.8899193658;73.2396187511;312.3600775779
2012-01-30;102.3777173276;124.8380905155;239.5060530613;111.9729587774;168.6778876466;;;4.0134896413;255.3616739845;39.1732170372;54.4879053876;;;;9.3284228032;;0.1784288532;112.9529649861;4.8544870581;0.7020866295;0.0782048617;0.1733969908;0.4488609315;78.6988969835;119.0490569337;;;64.8453236342;0.0898186614;;81.9013585549;42.7380893708;73.0906514972;308.863069356
2012-01-31;103.6756705778;124.5904352018;241.6728204153;111.9088031478;168.6598472308;;;4.0613280138;256.0638622135;39.5051105479;54.7473298782;;;;9.3176696533;;0.1790330121;113.6106403965;4.9102464746;0.7072798708;0.0782048617;0.1737747079;0.449811099;78.7708192086;118.9583636815;;;65.1403968692;0.0888125449;;82.411836567;43.0245074204;72.5215233018;309.8756918393
2012-02-01;105.7794691568;125.3433073554;247.0313822153;112.8925228009;171.7086774995;;;4.0952679596;261.849083976;39.5575127596;54.8034917709;;;;9.1835201526;;0.1790330121;116.4865769372;4.9498061726;0.7131314764;0.077552117;0.1730180829;0.4479077687;79.5140155348;119.5737961426;;;67.412274296;0.0890644705;;84.3914125213;44.0433669073;71.5230847285;315.1422496684
2012-02-02;106.0770353351;125.4720881185;245.4682377623;113.1491453191;172.0514453996;;;4.1703300842;263.887937272;40.5848212651;55.8574268452;;;;9.3617077935;;0.1813085747;116.9324585714;5.0372970308;0.7157311656;0.0806514331;0.1760433909;0.4555180907;79.6418772683;120.1206827255;;;67.4392651257;0.0925900398;;84.7470072387;43.9956513772;72.9145882696;315.1930091432
2012-02-03;107.5758010099;126.7301771119;248.1320901619;114.5391839594;174.5590631945;;;4.1696992673;268.1515892539;40.637224828;55.8119612835;;;;9.4892811684;;0.1803677649;119.1061315382;5.0365617637;0.7215491457;0.0798401909;0.1749149751;0.4526795013;80.6487884198;120.7602555856;;;68.4342105152;0.0908366941;;86.1247309067;44.4538187898;72.3983723408;320.6174061888
2012-02-06;107.0669055854;126.5617714986;247.0700409153;114.5391839594;174.3966994524;;;4.1967776134;268.0914522692;40.368171308;55.5605180869;;;;9.4404335445;;0.180307211;117.9802804118;5.0681237233;0.7215491457;0.0814622517;0.1771712173;0.4583551978;80.7366933616;120.2579359293;;;68.1929898362;0.0943424697;;85.8500891166;44.4363155775;73.4264916176;320.0852403124
2012-02-07;107.3161952981;127.1066131887;247.8557669689;115.031043786;175.3167606577;;;4.2200712842;267.7870429816;40.4974734392;55.8815507991;;;;9.2656580845;;0.1807622299;118.1251919429;5.0952743436;0.7254126619;0.0813006364;0.1771712173;0.4583551978;80.8485723784;120.0751089813;;;68.7356753983;0.0965879735;;86.1281326936;45.0397001656;73.1523129475;319.8815349897
2012-02-08;107.3161952981;127.2254877393;247.2761987865;115.2235106746;175.5873668946;;;4.3261563281;267.3807347867;41.1160508109;56.7965294297;;;;9.5867524796;;0.1825871675;118.9723670479;5.2189248742;0.7331366798;0.0845316803;0.1805419376;0.4668344226;81.3440365958;119.2071172426;;;69.7135422383;0.1015760351;;86.0883701852;44.8329520228;73.4568995407;319.1961088062
2012-02-09;107.7169566107;127.2155815267;247.0684449713;115.3304367239;175.6956093893;;;4.3464133806;269.0119755941;40.763145555;56.3444783198;;;;9.5676711688;;0.1831346145;118.9612200071;5.2425360752;0.7369777105;0.0845316803;0.1812869177;0.4687084595;81.8634748882;119.2299913053;;;69.6862788567;0.1023201801;;86.3677366793;44.612927698;73.3959878594;320.2636076116
2012-02-10;105.9954662701;126.4726155857;242.9084090597;114.6674952185;173.8735273945;;;4.3116520386;265.313047556;39.9211949776;55.9192415961;;;;9.5552297998;;0.1813530913;116.3639594878;5.2020189748;0.7255006337;0.0837315152;0.1798029073;0.4649753529;81.463906971;117.7314603504;;;68.7133548367;0.1008378333;;84.8643988826;43.528243538;72.2820538608;318.0397913485
2012-02-13;106.3105436223;127.1462380389;244.9306122453;115.3945923534;175.4069627367;;;4.3419974385;266.6904308042;40.2006986642;56.1947271696;;;;9.5660047911;;0.1822301601;118.2255153106;5.2373889446;0.735092046;0.0845339544;0.1809190783;0.46778314;82.0792415636;117.6404949368;;;68.1716939055;0.102076633;;85.0626264611;44.798100419;73.0991103568;320.4719335578
2012-02-14;106.0798745371;127.1957691016;244.520572003;115.2876663042;175.5693264788;;;4.3237046939;266.730681524;40.0818835542;56.3766410144;;;;9.5137593378;;0.1819583927;117.2334286745;5.2160673002;0.7458223111;0.0862765839;0.1831226691;0.4733263891;82.342956389;117.6859321927;;;68.4407824984;0.1040331846;;85.1414075245;44.2415535757;72.0152826825;320.5976289575
2012-02-15;106.6045082423;126.4329907355;246.1934150314;114.8171916875;175.0822352525;;;4.4108945072;268.112457376;40.9764799044;57.580467109;;;;9.6115848375;;0.1839554414;117.735045513;5.3176939412;0.762884078;0.0930965078;0.1908440987;0.4927500529;81.7515958714;117.1617800148;;;68.7353147282;0.1116235332;;85.3765807879;44.4703494333;72.3476614635;321.6299757275
2012-02-16;106.6045082423;127.492955478;248.2295641444;115.88645218;177.5357318;;;4.343471295;267.3329479772;40.3440131109;57.0615177662;;;;9.5328270199;;0.1817673839;118.9389259253;5.2391068412;0.7798354759;0.0916783156;0.1893828642;0.4890742403;82.9023514731;119.2074786639;;;67.933581957;0.1099206707;;85.0636163991;45.1478226588;69.9612455181;320.8466853793
2012-02-17;108.1572966255;128.0774220183;250.490624905;116.314156377;177.6078934632;;;4.3586111425;271.1666673412;40.9625186894;57.6553823304;;;;9.5933605969;;0.1845410082;118.9166318436;5.2567535339;0.7935572223;0.0971573697;0.1955524187;0.5045940805;82.5347489892;118.4777113938;;;68.9857447906;0.116204145;;86.3668697336;45.1470695747;70.7162995035;321.9123648141
2012-02-20;109.2393523877;;254.0949226652;;;;;4.3762868559;275.3350966831;40.7353662967;57.4386852496;;;;9.6099475084;;0.1844806004;118.9166318436;5.2773559795;;0.0996582985;0.1980889879;0.5109749545;;;;;69.9373093528;0.1190998315;;87.5608249171;;73.1154079663;323.9238281292
2012-02-21;109.0229901712;128.235921419;252.520987676;116.3355415869;176.8862768316;;;4.3699785861;274.1560028692;40.8296424999;57.5995306383;;;;9.6439328697;;0.1846317208;118.5264854137;5.2700031909;0.7935572223;0.0999698562;0.1988112684;0.512791889;82.8224378897;120.7381498469;;;69.9373093528;0.1198213022;;87.322087877;;73.9596478151;323.3908199516
2012-02-22;108.4746739681;127.9486412552;249.3369881903;115.9933782293;175.8579731315;;;4.4065752178;271.4567033422;41.3743845735;57.7711101153;;;;9.7716825153;;0.1845111777;118.7271321491;5.312659467;0.8046499199;0.1027539766;0.2016798871;0.520008051;82.4308613308;121.7388694982;;;69.0960832044;0.1234030559;;86.4084471283;45.0888476111;73.9596478151;322.862932965
2012-02-23;108.4412619965;128.5232015829;249.0043843803;116.5921641051;177.6078934632;;;4.3801064538;269.9262655903;41.0566716261;57.5191449985;;;;9.8205929362;;0.182768071;118.4707502094;5.2818080237;0.8083534801;0.1025990525;0.2016798871;0.520008051;83.1341008651;121.8756596967;;;67.8137411154;0.1238813973;;85.9291731609;44.8356629685;73.5678991709;323.6690264113
2012-02-24;109.1846068445;128.3944208198;247.8691996326;116.6135493149;177.4996509685;;;4.3674869256;272.2374679897;41.018261812;57.5942081157;;;;9.9806464678;;0.1838230385;119.5185720498;5.267098963;0.8212372148;0.1047548171;0.2041787285;0.5262940185;83.1580749402;122.0350085672;;;68.6966615484;0.1274471689;;86.5754046663;44.9271653509;74.4431896019;323.6690264113
2012-02-27;108.2769952524;128.4736705202;248.1201701168;116.9557126725;177.7702572053;;;;272.0937581146;40.4037285596;57.0339372363;;;;10.1306770232;;0.1814796077;118.5599265363;;0.807087875;0.1035195833;0.2034628217;0.524493117;83.3658502571;122.0122763094;;;67.8457157503;0.1272088008;;86.2539448098;44.3844552807;73.8687059139;322.6778400916
2012-02-28;108.7486275424;128.7510444715;248.3716839487;117.31926124;177.3012063948;;;;273.2047772971;41.0811380084;57.9346946431;;;;10.1198980979;;0.1829583093;119.964453684;;0.8310623557;0.1084568367;0.2084704353;0.5370900336;84.1330206583;122.4003934281;;;68.0932993878;0.1312580388;;86.4150227162;44.9661109645;73.474538842;323.0844036226
2012-02-29;108.5640059462;128.1566717187;247.1186114604;116.7204753642;176.1827006157;;;4.4739919332;271.6877135372;41.4512737173;58.3341428108;;;;10.0170167735;;0.1845350881;119.8418362346;5.3912389946;0.8273940196;0.107075781;0.2066917216;0.5326155854;83.8453317579;121.1535270119;;;68.0110666024;0.1265201196;;85.9736423744;44.6723067802;74.418757281;320.4441809377
2012-03-01;110.2202587634;128.5132953703;249.1170822125;117.5758837582;178.0047826106;;;4.4917494091;274.9368717376;40.519022882;57.4414854352;;;;9.9896514109;;;120.967687361;5.4119367407;0.8316726881;0.1060018918;0.2066917216;0.5326155854;84.4926317838;122.8828270364;;;70.4701195214;0.1265201196;;87.4535126416;45.5316251343;73.2320787813;323.593121439
2012-03-02;110.2202587634;128.4637643076;250.3128096471;117.0840239316;175.984256042;;;4.4999841485;274.5726013441;41.192871015;58.0231645874;;;;10.131480765;;0.1849608955;120.6555702171;5.4215349825;0.83410085;0.1088967153;0.2084577832;0.5370582065;84.5006231422;121.4788926466;;;71.0383470851;0.1284018068;;87.4139031236;46.2552810155;74.1112928152;322.7537370419
2012-03-05;109.7885782978;128.3944208198;248.3294776894;116.7204753642;175.8940539631;;;4.42789427;272.3417839021;40.1565944429;57.0079040987;;;;10.0950289168;;0.1832924926;118.7940143942;5.3375085128;0.8230723571;0.1061498716;0.2056275724;0.5299386619;83.6215737242;120.3578379838;;;70.3604512164;0.1255747688;;86.8581939459;45.5779587933;73.8105396272;320.8694628072
2012-03-06;105.7238754246;126.2447726971;241.6949197723;114.7958064776;172.1957687259;;;4.3691558209;263.8793313855;38.8275206804;55.7652188763;;;;9.9410420353;;0.1818416589;114.6807563186;5.2690441927;0.8002145587;0.1045991755;0.203832888;0.5254240385;82.7744897396;116.5222227927;;;67.3503312536;0.1236536433;;83.7107911709;44.1506184338;72.0851352177;315.6932574208
2012-03-07;106.6787039497;127.2056753142;243.4975854573;115.7153705012;173.9276486418;;;4.3356982205;264.5429119064;38.6077695636;55.4385036186;;;;9.8649211225;;0.1808525863;116.196753875;5.2300467064;0.8156399121;0.102740642;0.2016819308;0.520013192;83.3898243322;117.0439171085;;;68.2913523628;0.1214950506;;84.1437240421;44.9438267731;70.0350272937;317.230460257
2012-03-08;109.5264157817;127.8991101924;247.9735723769;116.891557043;175.9662156262;;;4.3888080723;270.9708148365;39.155424463;56.1562337242;;;;9.9418730935;;0.1835658322;118.5710735771;5.2919504501;0.8438273009;0.1088931336;0.2080904093;0.536134058;84.3168219002;119.0347617949;;;69.6240448191;0.1284026651;;86.1742128061;45.5144150095;70.752302507;320.5038254865
2012-03-09;109.8721032079;128.0972344434;248.7929034163;117.4048020794;177.8243784527;;;4.4052688691;273.2026882813;39.4940156673;56.7458176887;;;;10.0577918965;;0.1836864576;118.4373090869;5.3111368139;0.8601812101;0.1126940809;0.2133692005;0.5494131361;84.6604503091;119.7015310087;;;68.8444010429;0.1331115806;;86.3709854757;45.260130973;72.2789561312;322.2913201195
2012-03-12;109.9380538325;128.4439518825;248.7929034163;117.4048020794;177.2651255632;;;4.3572293096;273.5450538965;39.4207199756;56.9253542903;;;;10.004942029;;0.18287659;117.1999875519;5.2551428981;0.8498680236;0.112237246;0.2119592971;0.5458664497;84.7563466092;118.0000357478;;;68.7366918323;0.1314608543;;86.1738978258;45.0595255356;71.6875970042;322.1159530168
2012-03-13;111.9164385117;130.5553047397;253.2350326017;119.4664192368;180.2696192168;;;4.4243204988;277.6638403775;39.6615176396;57.3460052417;;;;10.1197471154;;0.1852814182;120.4249536524;5.3333429991;0.8679686972;0.1132973917;0.2133615259;0.5493938303;86.261276073;119.72957266;;;69.7575153022;0.1326335263;;87.9041774017;46.6144652529;73.2917248751;325.4737473064
2012-03-14;112.4405869505;130.7644481831;254.7061412678;119.294617807;178.9302666242;;;4.4919436868;281.1095273772;39.5219625605;57.3513624026;;;;9.8857136512;;0.186867926;118.5596422493;5.4121631868;0.869754783;0.1185278908;0.2192420414;0.5641865775;86.5414491115;117.149141963;;;70.8691208002;0.1398077653;;88.7075529121;46.4086830279;74.5241918448;325.4737473064
2012-03-15;112.9501101728;131.1827350699;256.3873594577;119.91739799;180.4868115291;;;4.4887865053;283.447899115;39.1835720132;57.4343909093;;;;9.8000037722;;0.1868081417;119.4585875038;5.4084832414;0.8691558466;0.1197306112;0.2209819887;0.568563507;86.8296270939;118.6447523879;;;71.0323568401;0.1412046644;;89.3927815179;45.9800743378;73.9917944329;324.8651949779
2012-03-16;113.4304445872;131.0931021656;256.965870531;120.1321497772;180.4144140917;;;4.4489493929;283.7701477536;39.2742734656;57.5040268242;;;;9.8752016933;;0.1860594699;119.2675616372;5.3620499281;0.8703527134;0.1200310389;0.2209819887;0.568563507;86.7415727104;119.750874379;;;72.1564235177;0.1428330113;;89.8395912929;45.9249688704;73.9025895474;326.326648794
2012-03-19;113.0807146507;131.1329390119;257.0905149116;120.6046037091;180.9573948724;;;4.4407295936;283.6688945153;38.381178494;56.5906897177;;;;9.9013839864;;0.1869907347;118.7731417473;5.3524691001;0.8751424791;0.1204818966;0.2216777171;0.5703136484;87.3419435071;119.3346510531;;;72.4596511051;0.143763942;;90.0437969615;45.9620759206;74.7369777489;325.837990932
2012-03-20;111.4346024628;130.5453455281;253.6889714592;120.2610008496;179.7809365141;;;4.3971162079;279.6656250027;38.0358375163;56.2934170758;;;;9.7925999877;;0.1863013565;116.9527776069;5.3016342409;0.8715639004;0.1198830531;;;87.5900967697;119.0586773468;;;71.5789334034;;;88.6981769079;45.5989131318;73.882729717;322.0917828269
2012-03-21;111.3848372368;130.1270586413;252.6543471702;120.0462490623;179.5094461237;;;4.3901706436;280.5128122693;37.8509331752;56.3657267776;;;;9.7811600816;;0.1853461874;117.2561716303;5.2935386349;0.8661960324;0.1182362335;0.2195985184;0.5650833144;87.5820918258;119.0586773468;;;70.3433281355;0.1386634146;;88.4947731345;45.3015967532;73.2961778149;323.1175586421
2012-03-22;109.5265128946;129.4797098879;249.6739514959;119.3160929858;177.7719076252;;;4.4583980912;276.8004810373;37.6346327697;56.2800274941;;;;9.7623421542;;0.185495418;115.649306988;5.3730631351;0.8583362445;0.1189950408;0.2203010776;0.566850639;87.4540127225;118.4876984542;;;68.7504080154;0.1396034854;;86.9078628488;44.5770845524;74.1992368093;319.9714588411
