date;5y Note;2y Note;10y Note;30y Bond;10y Note Ultra;30y Bond Ultra
2020-04-07;107.4354900727;102.7011903207;111.7605350895;125.0863549336;117.3217743177;135.7902532031
2020-04-08;107.5162280856;102.7522219681;111.7098844957;124.4320237497;117.0386733993;134.878016628
2020-04-09;107.7649920847;102.8141889684;112.039113355;124.82462246;117.4986534124;135.3911116916
2020-04-13;107.6641132802;102.7813829094;111.8998242223;124.3229249303;117.2391914207;134.3458786258
2020-04-14;107.7448512931;102.8141889684;112.0137880582;124.0175703779;117.215552494;133.7757307664
2020-04-15;108.0743600294;102.8579303805;112.7735469643;126.0241860083;118.4305508605;137.4056341284
2020-04-16;108.0542125126;102.8615754981;112.8368602065;126.6131276959;118.7136517789;139.0020481349
2020-04-17;107.9533337082;102.8397047921;112.5582819409;125.5443431402;118.2064057084;136.5884602064
2020-04-20;108.0004140699;102.8360596745;112.735559019;126.1550522451;118.5249178333;137.6717031295
2020-04-21;108.0676419493;102.8324145568;112.9634866908;127.2019821392;119.0793473902;139.6482157089
2020-04-22;107.9398168495;102.8251243214;112.6849084252;126.3077731434;118.5838735995;138.0898115597
2020-04-23;107.9062466212;102.8105438508;112.6595831284;126.6131276959;118.6546960126;138.3558805608
2020-04-24;107.9466156272;102.8178340861;112.735559019;127.0274938235;118.8080187517;138.9260284203
2020-04-27;107.7784215214;102.7886731448;112.3683422144;126.0241860083;118.1710770729;136.7404996355
2020-04-28;107.9263874128;102.8178340861;112.6595831284;126.9184822483;118.6310570859;137.9757819878
2020-04-29;107.9533337082;102.8360596745;112.6215951831;126.5912730343;118.465962067;137.1966179231
2020-04-30;108.0138435066;102.8469950275;112.6975710737;126.3513952223;118.5485449641;136.7024897783
2020-05-01;107.9062466212;102.8105438508;112.5456192924;126.0896627488;118.3479561676;136.664479921
2020-05-04;107.966763144;102.8469950275;112.6215951831;126.1332848277;118.4187785806;136.1893186949
2020-05-05;107.9263874128;102.8324145568;112.532956644;125.8279302752;118.2064057084;135.2201053437
2020-05-06;107.8995352655;102.8469950275;112.2797036753;124.7373783022;117.6756150781;133.0345005392
2020-05-07;108.2558961499;102.9417680868;112.8875108002;126.4167847186;118.5485449641;135.3721447729
2020-05-08;108.1348698278;102.9016717925;112.6089325346;125.4134769034;118.0176717628;133.7377209091
2020-05-11;107.9869039364;102.8506401451;112.3430169175;124.5846574039;117.5458368988;132.2933463318
2020-05-12;108.0877827409;102.8615754981;112.6089325346;125.5007210612;118.0530829693;133.9277701956
2020-05-13;108.1819569148;102.8834462041;112.824197558;126.0896627488;118.4777343469;135.1250426906
2020-05-14;108.249178069;102.9126071455;112.9888119877;126.76576135;118.7962464718;136.6454369824
2020-05-15;108.2223259217;102.9089620278;112.9128360971;126.2859184819;118.5721013197;136.0183123469
2020-05-18;107.9263874128;102.8469950275;112.3176916206;124.3447795919;117.5340646189;132.6354350475
2020-05-19;108.0676419493;102.8688657335;112.532956644;124.6719015617;117.8407926681;133.1865399684
2020-05-20;108.1482992645;102.8943815572;112.7102337221;125.3698548245;118.1946334285;134.1178194821
2020-05-21;108.121440392;102.8870913218;112.6975710737;125.4353315649;118.2182605593;134.1367864009
2020-05-22;108.1551441673;102.8943722709;112.786389245;125.8093271829;118.394905016;134.7492831424
2020-05-26;108.0810160647;102.8761698982;112.6214412126;124.9072756271;118.0063507948;133.0266360568
2020-05-27;108.1281609449;102.8688889491;112.7483243144;125.259312919;118.2182605593;133.1797602422
2020-05-28;108.0877366176;102.8688889491;112.5960645922;124.6652059843;117.9474182855;131.9930478054
2020-05-29;108.2830568948;102.908934169;112.925960657;125.5893038755;118.5597040971;133.5434684635
2020-06-01;108.2897774477;102.8980127454;112.8878957265;125.1492572606;118.4184073714;132.3950370731
2020-06-02;108.1954809528;102.8725294237;112.7610126246;124.8632709656;118.2418453378;131.9164857127
2020-06-03;107.9329282095;102.799719933;112.2154152866;123.5650894472;117.3469660746;130.2130174313
2020-06-04;107.8319111616;102.8106413566;111.8982075319;122.5089775716;116.7346802629;128.3563484024
2020-06-05;107.5221259954;102.7596747131;111.3272335736;121.452865696;115.8633151298;126.9782307339
2020-06-08;107.6298703306;102.7451128149;111.492181606;121.7168936649;116.0870584951;127.5716252333
2020-06-09;107.8319111616;102.7924389839;111.834765981;122.729000879;116.6168976673;129.3325533653
2020-06-10;108.1551441673;102.854327051;112.4564931801;123.8511637515;117.5471246614;130.8828974613
2020-06-11;108.2561612152;102.8470461019;112.9132723468;125.5673455494;118.5715376979;133.8879978806
2020-06-12;108.1753125596;102.8361246783;112.6595061431;124.7532153073;118.100548612;132.605544547
2020-06-15;108.1685920067;102.8397651529;112.6595061431;124.8412246302;118.0769638335;132.6630043975
2020-06-16;108.0877366176;102.8106413566;112.4184282496;123.6971034317;117.5235281082;130.5192658021
2020-06-17;108.1147198391;102.8179223056;112.5453113514;124.0491407235;117.7826192043;130.9020762656
2020-06-18;108.1551441673;102.8215627802;112.7356360042;124.9072756271;118.2182605593;132.4333181194
2020-06-19;108.1618647202;102.8361246783;112.6975710737;124.8192663042;118.1711616507;132.1844530371
2020-06-22;108.1281609449;102.8288437292;112.6341295227;124.8192663042;118.1123115644;132.3758582689
2020-06-23;108.1685920067;102.8324842038;112.6721944533;124.5771966613;118.0652126559;131.7825403315
2020-06-24;108.2022890476;102.8361246783;112.7737009348;125.2372665836;118.3242095542;132.8926906756
2020-06-25;108.2090163349;102.8470461019;112.7990775552;125.4793362264;118.4184073714;133.5625707056
2020-06-26;108.3302085095;102.8798103727;113.0528437589;126.0954014872;118.830546371;134.7110020961
2020-06-29;108.4109696232;102.8943722709;113.1416619302;126.0513968257;118.8658941019;134.2516295399
2020-06-30;108.3840806771;102.90165322;113.0147788283;125.7213178599;118.6774984675;133.6200305562
2020-07-01;108.2628885025;102.8688889491;112.8371424857;125.4132852295;118.3831420636;133.160658
2020-07-02;108.3503769027;102.8870913218;112.9513372774;125.5233408879;118.5008540108;133.2180412885
2020-07-06;108.2965047351;102.8761698982;112.8625191061;125.3033175805;118.3713084628;132.9500739641
2020-07-07;108.3436496154;102.8761698982;113.0401554487;126.0293504903;118.7363485538;134.3090893905
2020-07-08;108.3706328377;102.8943722709;113.0274671385;125.9853458288;118.7010008229;134.2899105862
2020-07-09;108.4446733977;102.90165322;113.2812333422;126.997453043;119.2190888174;136.3762658932
2020-07-10;108.3436496154;102.8943722709;113.0528437589;126.6014110896;118.8893964573;135.7637691517
2020-07-13;108.3436496154;102.8834508473;113.0528437589;126.4693971052;118.8422975487;135.6106449663
2020-07-14;108.4109696232;102.8943722709;113.2177917913;126.9314900554;119.1248910002;136.5293900786
2020-07-15;108.397521783;102.8943722709;113.1543502404;126.535448102;118.9718430967;135.7445903474
2020-07-16;108.4379528448;102.908934169;113.268545032;126.8874853939;119.1602387311;136.5293900786
2020-07-17;108.4042490703;102.908934169;113.1670385506;126.535448102;118.9835942744;135.8786122907
2020-07-20;108.3840806771;102.8980127454;113.1924151709;126.7334250741;119.0660409139;136.1848606615
2020-07-21;108.4513939506;102.9162151181;113.2939216524;126.9314900554;119.2190888174;136.3379848469
2020-07-22;108.4446733977;102.9052936945;113.331986583;127.1734716889;119.3368831878;136.9695838305
2020-07-23;108.4513939506;102.90165322;113.3827398237;127.5035506547;119.4781799135;138.0414531283
2020-07-24;108.4379528448;102.9052936945;113.3446748932;127.5035506547;119.395733274;138.2711394064
2020-07-27;108.3840806771;102.8943722709;113.2558567219;127.1955180243;119.2073376397;137.9266099892
2020-07-28;108.4985455653;102.9162151181;113.4461813747;127.7455322882;119.5135158697;138.7687930089
2020-07-29;108.5591382858;102.9380579653;113.4842463052;127.6355646391;119.5370299998;138.23285836
2020-07-30;108.6467142287;102.9489793889;113.6999475784;128.361597549;119.9491689994;139.4770306473
2020-07-31;108.7140342357;102.9744627107;113.7507008191;128.3396392229;120.0080190857;139.4578518431
2020-08-03;108.6736099084;102.956260338;113.6365060274;127.8555879466;119.7371768119;138.2520371642
2020-08-04;108.7880747965;102.9635412871;113.9537137821;128.6916765148;120.2552648063;139.8023812602
2020-08-05;108.687138556;102.9526198635;113.7507008191;128.2076252384;119.9491689994;139.1707822766
2020-08-06;108.7140342357;102.956260338;113.8141423701;128.3175928875;120.0080190857;139.6684358791
2020-08-07;108.6332663884;102.9344174908;113.6491943376;127.8555879466;119.7254256342;138.8453551016
2020-08-10;108.6197377408;102.9271365417;113.5857527867;127.6355646391;119.6077136869;138.3285992569
2020-08-11;108.3706328377;102.8688889491;113.0782203793;126.1173598133;118.7245973761;135.687207059
2020-08-12;108.3706328377;102.8688889491;113.0274671385;125.8753781798;118.6068030057;135.2086556986
2020-08-13;108.2763363419;102.8616080001;112.8498307959;125.1932619221;118.2771106456;133.7539759374
2020-08-14;108.3773533907;102.8870913218;112.9767138978;125.2153082575;118.3713084628;133.5242896593
2020-08-17;108.4245050054;102.8834508473;113.1416619302;125.5673455494;118.6421507366;133.926278927
2020-08-18;108.4513939506;102.8980127454;113.1924151709;125.8973365059;118.7951986401;134.5578779107
2020-08-19;108.4648417908;102.90165322;113.1797268607;125.633308537;118.7363485538;134.0602243082
2020-08-20;108.4985455653;102.90165322;113.331986583;126.2714201331;119.0777920916;135.1703746522
2020-08-21;108.4716498856;102.8980127454;113.331986583;126.4474387791;119.1131398225;135.7637691517
2020-08-24;108.4245050054;102.8834508473;113.2939216524;126.3373831207;119.0660409139;135.8594334865
2020-08-25;108.3841190852;102.8834508473;113.1161260126;125.6933269602;118.6826483744;134.7478018028
2020-08-26;108.3706929865;102.8798116605;113.1161260126;125.4268393412;118.5897188087;134.1637816182
2020-08-27;108.2967283665;102.8579765395;112.8367328642;124.1832304525;117.9508861254;131.7333095924
2020-08-28;108.4783170242;102.9198427156;113.0526275698;124.2054821687;118.1483498363;131.6202661345
2020-08-31;108.511976442;102.9198427156;113.1796244554;124.8717012162;118.5316610625;133.1840716498
2020-09-01;108.5455551418;102.9162035287;113.3320207181;125.3158472479;118.7872522168;133.9376947024
2020-09-02;108.5321290431;102.9052859683;113.420918538;125.9376516922;119.0195761311;135.2753379396
2020-09-03;108.6196004798;102.9271210892;113.6114138664;126.4039606108;119.3796201172;136.1985638601
2020-09-04;108.3235940169;102.8761724736;113.0018288155;124.6273764842;118.2877441849;132.7695789709
2020-09-08;108.4648841995;102.8980075946;113.2939216524;125.2714326447;118.7523920135;134.1261004655
2020-09-09;108.4446508804;102.8907292209;113.2177235211;124.8717012162;118.5432540258;133.2782368502
2020-09-10;108.4984628992;102.8980075946;113.3320207181;125.2491809285;118.7639849768;133.975375855
2020-09-11;108.5522749181;102.9271210892;113.4590176037;125.4935056605;118.9382511449;134.3709902765
2020-09-14;108.5186962183;102.9089251551;113.4463179152;125.5600831507;118.9382511449;134.691317755
2020-09-15;108.4850300736;102.9016467814;113.3828194723;125.4268393412;118.8337169996;134.2956279712
2020-09-16;108.4715972488;102.8980075946;113.3447204067;125.2270180415;118.7175201939;133.7869700919
2020-09-17;108.4917431229;102.9125643419;113.3447204067;125.4046764542;118.7872522168;134.2956279712
2020-09-18;108.4648841995;102.9016467814;113.306621341;125.0715225159;118.6826483744;133.6362454813
2020-09-21;108.4984628992;102.9052859683;113.4336182266;125.4490910574;118.9614370715;134.2391439234
2020-09-22;108.5455551418;102.9162035287;113.4844169808;125.5600831507;119.0427736739;134.5782742971
2020-09-23;108.4917431229;102.9052859683;113.3828194723;125.4046764542;118.9033793253;134.3145062287
2020-09-24;108.5051759486;102.9125643419;113.4463179152;125.7599932795;119.0311807106;134.9550858234
2020-09-25;108.5455551418;102.9198427156;113.4971166694;125.8044078827;119.0892384568;134.8608452606
2020-09-28;108.5388420925;102.9198427156;113.4844169808;125.6711640732;119.0543666372;134.4086714291
2020-09-29;108.5993671607;102.9307602761;113.6114138664;125.9376516922;119.2402257686;134.9362075659
2020-09-30;108.511976442;102.9271210892;113.4082188495;125.2714326447;118.891786362;133.7304106818
2020-10-01;108.5051759486;102.9162035287;113.420918538;125.3158472479;118.891786362;133.7304106818
2020-10-02;108.4446508804;102.9052859683;113.3320207181;125.0049450257;118.7175201939;133.0710281919
2020-10-05;108.2764950474;102.8761724736;112.9129309956;123.8057507402;117.9856766316;130.8666430819
2020-10-06;108.3034481428;102.8798116605;113.0145285041;124.1388158494;118.1832100397;131.5637820867
2020-10-07;108.195824105;102.8579765395;112.7478350443;123.4060193117;117.7185622111;130.3579852026
2020-10-08;108.2832148237;102.8761724736;112.9129309956;123.783499024;117.9392118487;130.9420053872
2020-10-09;108.2361158542;102.8616157263;112.8367328642;123.6725069307;117.8230963564;130.7912807767
2020-10-12;108.2496361239;102.8616157263;112.900231307;123.9167428335;117.9392118487;131.337695171
2020-10-13;108.3908388615;102.8907292209;113.1415253897;124.4941326747;118.3573948944;132.4115703397
2020-10-14;108.3908388615;102.8870900341;113.1542250783;124.6273764842;118.4038596773;132.7318978182
2020-10-15;108.3505403854;102.8870900341;113.0780269469;124.5385472779;118.3226043882;132.5434920551
2020-10-16;108.3303070663;102.8798116605;113.0272281926;124.2943113751;118.1832100397;131.9970776608
2020-10-19;108.2764950474;102.8761724736;112.9129309956;124.0055720399;117.9973509083;131.5825849819
2020-10-20;108.2429163476;102.8761724736;112.7351353557;123.2949383892;117.6023654054;130.1130200293
2020-10-21;108.2025371544;102.8725332868;112.6335378473;123.0062878832;117.416506274;129.6420433026
2020-10-22;108.1150589907;102.8579765395;112.4303428303;122.4733126452;117.0563809745;128.8507390974
2020-10-23;108.121778767;102.8616157263;112.4557422074;122.6509710579;117.1377175769;129.1521883184
2020-10-26;108.2092569298;102.8688941;112.6843366015;123.3616047086;117.5559006226;130.5275127083
2020-10-27;108.2764950474;102.8725332868;112.8494325528;123.7169215339;117.8114917768;131.168092303
2020-10-28;108.2832148237;102.8798116605;112.8113334871;123.6725069307;117.7766315735;131.1869705604
2020-10-29;108.1823038353;102.8725332868;112.4938412731;122.8286294706;117.1841823597;129.9434925237
2020-10-30;108.1420120861;102.8725332868;112.3414450103;122.5621418516;116.9286609026;129.6231650452
2020-11-02;108.1420120861;102.8579765395;112.4049434532;122.7619631512;117.0447880112;130.0942171342
2020-11-03;108.0882000673;102.8361414185;112.2398475019;122.2512396294;116.6963369883;129.2275506237
2020-11-04;108.363973211;102.8834508473;112.9637297498;123.9611574367;117.9508861254;132.0724399661
2020-11-05;108.3034481428;102.8688941;112.8748319299;123.8945799466;117.8346893197;132.1101211187
2020-11-06;108.1891043287;102.8579765395;112.6081384701;123.1616945797;117.3584485278;130.8289619293
2020-11-09;107.859431722;102.8106671107;111.8207577793;120.9409644214;115.8947614031;127.0231655137
2020-11-10;107.8056197031;102.803388737;111.7064605823;120.8077206119;115.7670413312;126.8724409032
2020-11-11;107.839285847;102.7961103634;111.8461571565;121.2741183598;116.0574346079;127.6260639558
2020-11-12;108.0545339225;102.8179454844;112.2906462561;122.4288980421;116.8357313369;129.6231650452
2020-11-13;108.0343880484;102.8143062975;112.2525471904;122.3622317227;116.7428017712;129.736208503
2020-11-16;108.0141547293;102.8106671107;112.1890487476;122.1624104231;116.6034074226;129.434759282
2020-11-17;108.0949131166;102.8215846712;112.4049434532;122.6287193417;116.9751256855;130.2072605921
2020-11-18;108.0478208732;102.8215846712;112.3160456332;122.6065564547;116.8821961197;130.2072605921
2020-11-19;108.101632892;102.8288630448;112.4557422074;123.1172799766;117.1377175769;131.2246517131
2020-11-20;108.1420120861;102.8434197922;112.5700394044;123.6946698177;117.3816344545;132.2608457292
2020-11-23;108.1017356012;102.8397804766;112.417212108;123.2540048023;117.0319029399;131.5394576576
2020-11-24;108.1017356012;102.8434197922;112.3662696759;122.7472841011;116.7987252791;130.4953053756
2020-11-25;108.1218302328;102.8506984234;112.391740892;122.6811402823;116.8336436338;130.0207459279
2020-11-27;108.2090858848;102.8652556858;112.6337174446;123.4082816242;117.2533634232;131.2166934472
2020-11-30;108.2359637121;102.8798129482;112.6209818366;123.3201486211;117.241727858;131.2357153117
2020-12-01;107.9340142018;102.8179445829;112.022408259;121.7337545658;116.2273817157;128.6159375779
2020-12-02;107.967588003;102.8325018453;112.009672651;121.3812225535;116.0758395539;127.9325172995
2020-12-03;108.0547564333;102.8506984234;112.2007067715;121.8879432546;116.402288279;128.9006580594
2020-12-04;107.9809866607;102.8579770546;111.9714658269;121.0286905412;115.9009329905;127.4009681941
2020-12-07;108.1218302328;102.8761736326;112.2516492036;121.6456215627;116.3556527469;128.5020341982
2020-12-08;108.1286134284;102.8616163702;112.3280628518;122.0201427593;116.5305593102;129.2423681986
2020-12-09;108.0480604594;102.8579770546;112.1752355554;121.6015550611;116.2507461173;128.5400019914
2020-12-10;108.1688094007;102.8870915795;112.391740892;122.3066190858;116.6238303746;129.7929391684
2020-12-11;108.2896388539;102.9271240512;112.5573037964;122.4388185904;116.7870081016;130.0396918567
2020-12-14;108.2896388539;102.9234847356;112.5445681884;122.4608077746;116.7987252791;130.0207459279
2020-12-15;108.2224845425;102.9162061043;112.3662696759;121.9100205719;116.4722765539;129.0715510968
2020-12-16;108.2426663958;102.9234847356;112.391740892;121.9320097562;116.4955593434;129.1095188901
2020-12-17;108.2090858848;102.9125667887;112.3662696759;121.7337545658;116.402288279;128.8057765441
2020-12-18;108.1956872279;102.9198454199;112.2771204197;121.3591452362;116.2157461504;128.2931733675
2020-12-21;108.188991254;102.9198454199;112.2898560277;121.5354112423;116.2857344253;128.7108190932
2020-12-22;108.2627610266;102.9307633668;112.4681545402;121.998153575;116.5538304408;129.5081427513
2020-12-23;108.2291805164;102.9271240512;112.2898560277;121.3150787346;116.1691106182;128.3501630252
2020-12-24;108.2627610266;102.9307633668;112.379005284;121.7998102516;116.4139238443;129.1284648189
2020-12-28;108.2761596843;102.9271240512;112.417212108;121.7998102516;116.4256410218;129.1284648189
2020-12-29;108.2828556582;102.9271240512;112.417212108;121.7337545658;116.402288279;128.9576477171
2020-12-30;108.3097401945;102.9271240512;112.4554189321;121.8659540704;116.5071949086;129.2803359919
2020-12-31;108.3500166794;102.938041998;112.5445681884;122.1082757623;116.6704659067;129.7359495108
2021-01-04;108.3835099679;102.9416813136;112.5827750125;121.998153575;116.6471015051;129.5081427513
2021-01-05;108.2761596843;102.9271240512;112.3535340679;121.2710122331;116.2157461504;128.2362596455
2021-01-06;108.0279658286;102.8798129482;111.8313741385;119.6626289935;115.2830355071;125.4076210811
2021-01-07;107.9608048074;102.8980095263;111.62760441;119.3100969812;114.9682223473;124.8381041824
2021-01-08;107.8602377194;102.8980095263;111.3856278574;118.9795541531;114.5951380899;124.401512528
2021-01-11;107.793083408;102.8870915795;111.1945937369;118.6931659596;114.3036893317;124.0598023888
2021-01-12;107.7662860935;102.8798129482;111.1691225208;118.5829556393;114.2686893648;123.8509415581
2021-01-13;107.88033906;102.8798129482;111.4747771136;119.4202191685;114.7816802186;125.4646107387
2021-01-14;107.8467585498;102.8834522639;111.3092142092;118.6050329566;114.3503248639;124.1546839041
2021-01-15;107.967588003;102.9016488419;111.5511907618;119.0236206547;114.7117735559;124.6482652162
2021-01-19;108.0077839753;102.9125667887;111.614868802;119.133830975;114.7700446533;125.0089972198
2021-01-20;108.0144799492;102.9162061043;111.640340018;119.1558201593;114.7933973961;124.8950938401
2021-01-21;108.0212631448;102.9271240512;111.5766619779;118.7592216454;114.6068552674;124.1546839041
2021-01-22;108.0749382866;102.9307633668;111.6912824502;119.0676871562;114.8166801855;124.4963940433
2021-01-25;108.1755053746;102.9307633668;111.9714658269;119.8388949996;115.3413066046;125.9581920509
2021-01-26;108.1688094007;102.9307633668;111.9714658269;119.7727511808;115.3296710393;125.8252668068
2021-01-27;108.2291805164;102.9416813136;112.0988219072;120.1693496947;115.6094842323;126.2999021901
2021-01-28;108.148714769;102.9307633668;111.8695809626;119.5524186731;115.1547644759;125.2557499081
2021-01-29;108.1017356012;102.938041998;111.6912824502;118.9575649689;114.7816802186;124.3635447347
2021-02-01;108.1822885702;102.9489599448;111.8186385305;119.1558201593;114.9333039925;124.7052548739
2021-02-02;108.1017356012;102.938041998;111.614868802;118.7592216454;114.6068552674;123.945899009
2021-02-03;108.0413644854;102.9344026824;111.5002483297;118.3406339473;114.3736776066;123.1675212798
2021-02-04;108.0547564333;102.9344026824;111.5002483297;118.0762349381;114.2686893648;122.6170262455
2021-02-05;108.0346618025;102.9525992604;111.4110990734;117.5474369196;113.9772406066;121.7057992077
2021-02-08;107.9876893436;102.9416813136;111.4110990734;117.8338251131;114.0821472362;122.3132838996
2021-02-09;107.9943853176;102.9344026824;111.4365702895;117.8338251131;114.1521471699;122.2183264487
2021-02-10;108.0816409704;102.9453206292;111.6021331939;118.1203014396;114.396960396;122.7688974185
2021-02-11;108.0749382866;102.9489599448;111.5511907618;117.9219581162;114.3503248639;122.3132838996
2021-02-12;107.9876893436;102.9489599448;111.2964786011;117.1508384058;113.9189695091;120.9653892717
2021-02-16;107.6857331244;102.9271240512;110.6724338075;115.696643855;112.8696233999;118.934150301
2021-02-17;107.699212294;102.9489599448;110.6469625915;115.9169763627;112.8813405774;119.3707419555
2021-02-18;107.7595901195;102.9525992604;110.7361118477;115.9830320485;113.0095299964;119.1239892672
2021-02-19;107.6522398359;102.956238576;110.4049860388;114.9915798304;112.3799969477;117.6052775375
2021-02-22;107.5915963024;102.9489576285;110.3151006117;114.4577697887;112.1678899092;116.6858877457
2021-02-23;107.6656795364;102.956238576;110.3921452635;114.3021196773;112.2268543464;116.3220009276
2021-02-24;107.5377567428;102.9453171547;110.1866928587;113.8794755767;111.9793922077;115.4217267819
2021-02-25;106.7504070229;102.8433838893;108.9539784298;112.6117212117;110.6246238841;113.8511025542
2021-02-26;106.790806882;102.8725076794;109.0695454075;113.3234679341;111.0958681377;115.8814216778
2021-03-01;107.1070402658;102.9271147859;109.4547686665;113.3011813648;111.249010739;115.4409190438
2021-03-02;107.282086134;102.9343957334;109.7501064985;113.5014046147;111.5788817166;115.6324585838
2021-03-03;107.0464842211;102.8979909958;109.3392016888;112.8341420625;111.0133886122;114.9046083319
2021-03-04;106.8244027672;102.8907100482;108.7998891262;111.8110061491;110.1651489557;113.7936790001
2021-03-05;106.790806882;102.8979909958;108.7613668003;111.8999744894;110.1886640439;114.291681804
2021-03-08;106.4946489245;102.8433838893;108.3761435412;111.5662987291;109.7999110969;113.7744867382
2021-03-09;106.6292882032;102.8433838893;108.7228444744;112.3003320207;110.3418773319;114.8663004239
2021-03-10;106.7638467226;102.8579457844;108.9154561039;112.5672370416;110.6363932093;115.115263518
2021-03-11;106.8244027672;102.894350522;108.9796599804;112.389300361;110.5892687839;114.3107974501
2021-03-12;106.5484884841;102.8688672057;108.2990988894;110.7210994963;109.4700401193;111.7058597066
2021-03-15;106.6090445288;102.8615862581;108.4403474178;111.1214570276;109.7410291274;112.3762864044
2021-03-16;106.6494511183;102.8688672057;108.4403474178;110.9213227461;109.5996558513;111.8782836005
2021-03-17;106.8715258418;102.9125528908;108.5559143955;110.4319968745;109.422915694;110.8056621767
2021-03-18;106.4946489245;102.8470243631;107.8753533045;109.6089952426;108.5511491681;110.0778119248
2021-03-19;106.4677695243;102.8652267319;107.8368309786;109.675765982;108.5393091562;110.5183145588
2021-03-22;106.5484884841;102.8725076794;108.1064872599;110.4986786456;109.0105534098;112.0123229706
2021-03-23;106.6696073038;102.8725076794;108.4146658672;111.1437435969;109.4700401193;112.6635574064
2021-03-24;106.7504070229;102.8907100482;108.5559143955;111.5662987291;109.7292598021;113.4680234743
2021-03-25;106.8446464417;102.9089124171;108.5944367214;111.5218145589;109.7410291274;113.0658287483
2021-03-26;106.6831277628;102.8979909958;108.2862581141;111.0102910864;109.2815424179;112.4720178665
2021-03-29;106.5350487844;102.8834291007;107.9523979563;110.1650918536;108.6689248881;111.1887412566
2021-03-30;106.4408093649;102.8761481532;107.811149428;110.3430285342;108.5982735934;111.7824755226
2021-03-31;106.2994468716;102.8543053106;107.6056970232;110.0316393432;108.3390539106;111.0738175326
2021-04-01;106.4340928798;102.8506648368;108.0037610575;111.188227767;109.0695178471;113.0275208403
2021-04-02;106.1244884922;102.7996982041;107.6185377985;110.8100678366;108.6335580069;112.5103257745
2021-04-05;106.2860071711;102.8215410467;107.7469455515;110.7433860655;108.657167344;112.5678259444
2021-04-06;106.5754486436;102.8506648368;108.2220542376;111.4106486177;109.3169092991;113.5255236442
2021-04-07;106.6561676033;102.8688672057;108.3376212153;111.2993937082;109.3757912686;113.1998681183
2021-04-08;106.716723648;102.8725076794;108.4788697437;111.5885852983;109.5996558513;113.5446392903
2021-04-09;106.5888883441;102.8615862581;108.2605765635;111.3883620485;109.3169092991;113.2764839343
2021-04-12;106.4812092248;102.8361029418;108.1706911364;111.2327119372;109.2226604484;113.0275208403
2021-04-13;106.7100071629;102.8615862581;108.5430736202;111.8554903192;109.7410291274;113.8702948161
2021-04-14;106.6157677442;102.8543053106;108.4146658672;111.6552670694;109.6350109514;113.5063313823
2021-04-15;106.9186489164;102.8688672057;109.0181823063;113.1677288544;110.7070327229;116.0538455717
2021-04-16;106.7840029081;102.8543053106;108.7870483509;112.455982132;110.2947529065;114.962031886
2021-04-19;106.7772864231;102.8615862581;108.6714813732;112.1001087709;110.0237756796;114.253373896
2021-04-20;106.9186489164;102.879788627;108.9411376545;112.5672370416;110.4125286266;114.923723978
2021-04-21;106.8984860013;102.8870695745;108.9154561039;112.5449504723;110.4007710825;114.847108162
2021-04-22;106.9052092167;102.8870695745;108.9282968792;112.7673713231;110.483250608;115.2684951499
2021-04-23;106.8378424677;102.8761481532;108.8384114521;112.6562053819;110.4007710825;115.07695561
2021-04-26;106.7772864231;102.8543053106;108.7870483509;112.7673713231;110.3654042012;115.1727636879
2021-04-27;106.6696073038;102.8433838893;108.5045512943;112.0556246007;109.8352779781;114.1001422641
2021-04-28;106.7504070229;102.8688672057;108.5559143955;112.1001087709;109.8470355222;114.0043341862
2021-04-29;106.7301633485;102.8688672057;108.4660289684;111.8776879201;109.6467802767;113.7553710921
2021-04-30;106.7638467226;102.8688672057;108.5045512943;111.9221720903;109.7410291274;113.9469106321
2021-05-03;106.8916820274;102.8761481532;108.748526025;112.1890771111;110.0237756796;114.3107974501
2021-05-04;106.9119257018;102.8725076794;108.8255706768;112.455982132;110.1651489557;114.847108162
2021-05-05;106.9926446615;102.8834291007;108.9282968792;112.5449504723;110.2476284811;115.0195320559
2021-05-06;107.0263280356;102.8870695745;109.0310230816;112.9008238335;110.4950199332;115.4600346899
2021-05-07;107.1608798254;102.9089124171;109.0952269581;112.4337845311;110.3536466571;114.598145068
2021-05-10;107.1272839402;102.894350522;108.9796599804;112.1223953401;110.1297820744;113.6978709222
2021-05-11;107.0397610057;102.879788627;108.8512522274;111.6997512395;109.9295268288;112.9509050243
2021-05-12;106.790806882;102.8652267319;108.4146658672;110.7433860655;109.2461755366;111.5718203365
2021-05-13;106.9119257018;102.879788627;108.6329590473;111.1659411978;109.5878865261;112.0698231405
2021-05-14;106.972488476;102.894350522;108.8127299015;111.6107828992;109.941284373;112.7593654843
2021-05-17;106.9388051019;102.8870695745;108.7613668003;111.5885852983;109.9059174917;112.7976733923
2021-05-18;106.979204961;102.8979909958;108.7998891262;111.5218145589;109.8587930664;112.6252494984
2021-05-19;106.8109697971;102.879788627;108.5045512943;111.0769728575;109.4817976635;112.1272466945
2021-05-20;107.019604821;102.8979909958;108.876933778;111.7442354097;110.0001663425;113.1232523023
2021-05-21;106.9859214461;102.8907100482;108.8384114521;111.9221720903;110.0472907678;113.3530997503
2021-05-24;107.0805256157;102.9016399774;108.993544002;112.2366864237;110.2497567753;114.0295073261
2021-05-25;107.2225671152;102.9271431455;109.2779536767;112.8882253308;110.7143160897;114.8992625615
2021-05-26;107.2225671152;102.9380730747;109.2391705393;112.8207844716;110.5951567804;114.8606084912
