"","pe_ratio","term_spread","default_spread","value_spread"
"181",2.49578757563959,2.04055819135038,3.70137457145013,7.75589862718077
"182",1.88459130257437,1.90505237395602,7.53653376596472,7.79465194429513
"183",1.63303436011965,2.0804128435252,6.51085165580384,8.62239168203725
"184",2.00815077277748,2.8217093739767,4.21421562653057,9.95786428399781
"185",2.30815900373017,2.61446518266768,2.63109758693443,9.11209921526975
"186",2.49084110763186,2.8217093739767,2.47501552669256,9.1539102948021
"187",2.5744589537555,2.85359309571655,2.22974371774104,8.74022750043947
"188",2.41971131750643,2.45504657396843,3.01015401895041,11.7886157092096
"189",2.4980748229527,1.99273260874061,2.51961040104738,12.0253829178826
"190",2.74504428161927,2.51084308701317,2.40812321516033,11.9749864732245
"191",2.8066898828041,2.63837797397257,2.00676934596694,12.0083286729563
"192",2.70881995916867,2.35939540874888,1.69460522548319,9.8928969695947
"193",2.41432755221712,1.5702732956876,2.63109758693443,9.80092519791358
"194",2.51550135039698,1.5702732956876,2.94326170741817,9.72785018988435
"195",2.70307314858258,1.66592446090715,2.76488220999889,9.85575026173135
"196",2.51843419189825,1.21955235654925,3.07704633048264,9.621513875743
"197",2.6699491212992,1.28331980002895,3.01015401895041,9.44057055027118
"198",2.60309781689086,1.3152035217688,2.18514884338622,9.15126869438288
"199",2.74784214734776,1.49056399133798,2.05136422032176,9.23212873241363
"200",2.80987621084258,1.79345934786655,2.05136422032176,10.1068097148857
"201",2.87323741562631,2.22388959135452,1.85068728572506,10.2966360842119
"202",3.04723052717471,2.25577331309437,1.69460522548319,10.16708313705
"203",3.0587725902876,2.12823842613497,1.51622572806391,10.0253706596206
"204",3.13255371570997,2.04055819135038,1.22635904475757,9.84871752736465
"205",3.17673024397406,2.00070353917557,1.53852316524132,9.93057988443175
"206",3.28405536432624,1.73766283482181,2.11825653185399,10.1642882266723
"207",3.27602971095029,1.60215701742745,2.00676934596694,10.5192883569539
"208",3.24750725773015,1.86519772178121,2.09595909467658,10.0617369615523
"209",3.00247942503513,1.71375004351692,2.83177452153112,9.80947792674353
"210",3.18248929046621,1.60215701742745,3.32231813943415,10.0752352305526
"211",3.10979202641983,1.27534886959399,2.92096427024076,9.47722836944748
"212",3.16716222259209,1.09201746958985,2.29663602927327,10.6380951395068
"213",3.27593997927739,1.06810467828497,2.00676934596694,10.6942859736443
"214",3.41532557098372,1.57824422612256,1.7169026626606,9.75383576932449
"215",3.56508011599085,1.38694189568346,1.4939282908865,10.2800901576097
"216",3.64616779742753,0.964482582630455,1.53852316524132,10.9034999092717
"217",3.69759803992704,0.932598860890605,1.4939282908865,10.8613212438732
"218",3.93268260672391,0.860860486975943,1.58311803959614,10.87028345427
"219",3.89864309660353,0.908686069585718,1.7169026626606,10.9556540350673
"220",3.8768443433671,0.805063973931206,1.93987703443471,10.05556203638
"221",3.99847125418006,0.693470947841732,2.00676934596694,10.3396986198146
"222",3.4676318715069,0.366662800008272,2.47501552669256,10.1070840896693
"223",3.62504871613901,0.135505817394361,2.38582577798291,10.6001752957004
"224",3.58921032435711,-0.0797093043496244,2.31893346645068,10.643200986289
"225",3.58255790369919,-0.151447678264286,1.96217447161212,10.4009620148804
"226",3.7176631339757,0.255069773918798,1.93987703443471,10.6603030613172
